Execution ID,Run ID,Run Correlative,Run Total,Scenario,Seed,Tasks,Method,Normalized Mission Value,Weighted Impact Coverage,Impact Coverage,Physical Completed Tasks,Physical Completion Rate,Medical Evacuees,Personnel Transported,Cargo Delivered kg,Medical Impact Coverage,Personnel Impact Coverage,Cargo Impact Coverage,Average Response Time,Maximum Response Time,Makespan,Total Flight Time,Task Flight Time,Return Flight Time,Value per Flight Minute,Runtime sec,Solver Time sec,Graph Time sec,Matrix Time sec,End-to-end sec,Optimal Certified,MIP Gap,Primal Bound,Dual Bound,Variables,Constraints,Nonzeros,Solver Message,MIP Nodes,Time Limit sec
20260731_124647-0400,20260731_124647-0400-0004,4,150,A4x4_T20_S4,4,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,2.113258707919158,2.113258707919158,0.06076341704465449,0.07445587497204542,2.248477999935858,False,,,,18714.0,7093.0,49073.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0004,4,150,A4x4_T20_S4,4,20,HiGHS-5s,0.6766667296780762,0.8970840480274442,0.8622589531680441,16.0,0.8,20.0,2.0,1550.0,1.0,0.5,0.7560975609756098,36.625,68.0,86.0,205.17532918854042,103.44220771036056,101.73312147817988,0.003297992660005781,2.4571670000441372,2.4571670000441372,0.06076341704465449,0.07445587497204542,2.592386292060837,True,0.0,0.6766667296780763,0.6766667296780763,18714.0,7093.0,49073.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,5.0
20260731_124647-0400,20260731_124647-0400-0004,4,150,A4x4_T20_S4,4,20,HiGHS-15s,0.6766667296780762,0.8970840480274442,0.8622589531680441,16.0,0.8,20.0,2.0,1550.0,1.0,0.5,0.7560975609756098,36.625,68.0,86.0,205.17532918854042,103.44220771036056,101.73312147817988,0.003297992660005781,2.4291628340724856,2.4291628340724856,0.06076341704465449,0.07445587497204542,2.5643821260891855,True,0.0,0.6766667296780763,0.6766667296780763,18714.0,7093.0,49073.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0004,4,150,A4x4_T20_S4,4,20,HiGHS-60s,0.6766667296780762,0.8970840480274442,0.8622589531680441,16.0,0.8,20.0,2.0,1550.0,1.0,0.5,0.7560975609756098,36.625,68.0,86.0,205.17532918854042,103.44220771036056,101.73312147817988,0.003297992660005781,2.413561583030969,2.413561583030969,0.06076341704465449,0.07445587497204542,2.548780875047669,True,0.0,0.6766667296780763,0.6766667296780763,18714.0,7093.0,49073.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0004,4,150,A4x4_T20_S4,4,20,HiGHS-600s,0.6766667296780762,0.8970840480274442,0.8622589531680441,16.0,0.8,20.0,2.0,1550.0,1.0,0.5,0.7560975609756098,36.625,68.0,86.0,205.17532918854042,103.44220771036056,101.73312147817988,0.003297992660005781,2.403429792029783,2.403429792029783,0.06076341704465449,0.07445587497204542,2.538649084046483,True,0.0,0.6766667296780763,0.6766667296780763,18714.0,7093.0,49073.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,Greedy-Benefit,0.3893496930383553,0.6309523809523809,0.6277173913043477,12.0,0.6,10.0,8.0,850.0,0.6666666666666666,0.5714285714285714,0.6538461538461539,43.75,77.0,90.0,242.93513570248754,136.05100109882622,106.88413460366132,0.0016026899193172927,0.0012001671129837632,,,,0.0012004170566797256,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,Greedy-Density-Operational,0.44620731213478576,0.6037414965986394,0.5706521739130433,12.0,0.6,11.0,7.0,500.0,0.7333333333333333,0.5,0.38461538461538464,38.833333333333336,71.0,79.0,213.40726245423716,107.10394931465075,106.30331313958638,0.0020908721990212024,0.000897624995559454,,,,0.0008978749392554164,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,Greedy-Density-Cycle,0.4375641369312614,0.6258503401360543,0.6195652173913042,12.0,0.6,10.0,8.0,800.0,0.6666666666666666,0.5714285714285714,0.6153846153846154,40.666666666666664,84.0,97.0,218.4764949605854,115.4387713874262,103.0377235731592,0.002002797312407455,0.0009678329806774855,,,,0.0009680420625954866,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,2.7969169170828536,2.7969169170828536,0.025242916075512767,0.0059752080123871565,2.8281350411707535,False,,,,7123.0,3005.0,18388.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,HiGHS-5s,0.5040429085609498,0.7397959183673469,0.720108695652174,14.0,0.7,12.0,10.0,750.0,0.8,0.7142857142857143,0.5769230769230769,42.642857142857146,76.0,98.0,225.03748988416606,112.81146526779348,112.22602461637256,0.002239817502498791,3.1218011669116095,3.1218011669116095,0.025242916075512767,0.0059752080123871565,3.1530192909995094,True,0.0,0.5040429085609498,0.5040429085609498,7123.0,3005.0,18388.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,5.0
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,HiGHS-15s,0.5040429085609498,0.7397959183673469,0.720108695652174,14.0,0.7,12.0,10.0,750.0,0.8,0.7142857142857143,0.5769230769230769,42.642857142857146,76.0,98.0,225.03748988416606,112.81146526779348,112.22602461637256,0.002239817502498791,3.039319167030044,3.039319167030044,0.025242916075512767,0.0059752080123871565,3.070537291117944,True,0.0,0.5040429085609498,0.5040429085609498,7123.0,3005.0,18388.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,HiGHS-60s,0.5040429085609498,0.7397959183673469,0.720108695652174,14.0,0.7,12.0,10.0,750.0,0.8,0.7142857142857143,0.5769230769230769,42.642857142857146,76.0,98.0,225.03748988416606,112.81146526779348,112.22602461637256,0.002239817502498791,3.048486291896552,3.048486291896552,0.025242916075512767,0.0059752080123871565,3.0797044159844518,True,0.0,0.5040429085609498,0.5040429085609498,7123.0,3005.0,18388.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0005,5,150,A4x4_T20_S5,5,20,HiGHS-600s,0.5040429085609498,0.7397959183673469,0.720108695652174,14.0,0.7,12.0,10.0,750.0,0.8,0.7142857142857143,0.5769230769230769,42.642857142857146,76.0,98.0,225.03748988416606,112.81146526779348,112.22602461637256,0.002239817502498791,3.052552832989022,3.052552832989022,0.025242916075512767,0.0059752080123871565,3.083770957076922,True,0.0,0.5040429085609498,0.5040429085609498,7123.0,3005.0,18388.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,Greedy-Benefit,0.4511808320437851,0.7110694183864915,0.7195467422096316,14.0,0.7,8.0,9.0,1400.0,0.6153846153846154,0.9,0.6829268292682927,43.0,92.0,104.0,223.37802813706531,113.57714742979894,109.80088070726637,0.002019808464630816,0.0010948339477181435,,,,0.0010952090378850698,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,Greedy-Density-Operational,0.414073694316237,0.6923076923076923,0.705382436260623,15.0,0.75,9.0,6.0,1650.0,0.6923076923076923,0.6,0.8048780487804879,46.13333333333333,93.0,105.0,239.72327351971768,120.87009915937475,118.85317436034293,0.0017272986816700493,0.0009297080105170608,,,,0.000929958070628345,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,Greedy-Density-Cycle,0.4024711781695245,0.6923076923076923,0.705382436260623,14.0,0.7,9.0,6.0,1650.0,0.6923076923076923,0.6,0.8048780487804879,42.714285714285715,78.0,93.0,219.21461304859815,110.6808769707552,108.53373607784295,0.0018359687457528198,0.0009376250673085451,,,,0.0009379580151289701,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,HiGHS-1s,0.5056808382580804,0.722326454033771,0.7082152974504247,14.0,0.7,11.0,5.0,1500.0,0.8461538461538461,0.5,0.7317073170731707,39.0,79.0,92.0,212.14136571344943,107.95881621799099,104.18254949545843,0.0023836974771866523,0.7228850000537932,0.7228850000537932,0.01537974993698299,0.0034965829690918326,0.741761332959868,True,0.0,0.5056808382580804,0.5056808382580804,4470.0,2223.0,11211.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,1.0
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,HiGHS-5s,0.5056808382580804,0.722326454033771,0.7082152974504247,14.0,0.7,11.0,5.0,1500.0,0.8461538461538461,0.5,0.7317073170731707,39.0,79.0,92.0,212.14136571344943,107.95881621799099,104.18254949545843,0.0023836974771866523,0.7465177919948474,0.7465177919948474,0.01537974993698299,0.0034965829690918326,0.7653941249009222,True,0.0,0.5056808382580804,0.5056808382580804,4470.0,2223.0,11211.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,5.0
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,HiGHS-15s,0.5056808382580804,0.722326454033771,0.7082152974504247,14.0,0.7,11.0,5.0,1500.0,0.8461538461538461,0.5,0.7317073170731707,39.0,79.0,92.0,212.14136571344943,107.95881621799099,104.18254949545843,0.0023836974771866523,0.7201522499090061,0.7201522499090061,0.01537974993698299,0.0034965829690918326,0.7390285828150809,True,0.0,0.5056808382580804,0.5056808382580804,4470.0,2223.0,11211.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,HiGHS-60s,0.5056808382580804,0.722326454033771,0.7082152974504247,14.0,0.7,11.0,5.0,1500.0,0.8461538461538461,0.5,0.7317073170731707,39.0,79.0,92.0,212.14136571344943,107.95881621799099,104.18254949545843,0.0023836974771866523,0.7196556250564754,0.7196556250564754,0.01537974993698299,0.0034965829690918326,0.7385319579625502,True,0.0,0.5056808382580804,0.5056808382580804,4470.0,2223.0,11211.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0006,6,150,A4x4_T20_S6,6,20,HiGHS-600s,0.5056808382580804,0.722326454033771,0.7082152974504247,14.0,0.7,11.0,5.0,1500.0,0.8461538461538461,0.5,0.7317073170731707,39.0,79.0,92.0,212.14136571344943,107.95881621799099,104.18254949545843,0.0023836974771866523,0.7174907079897821,0.7174907079897821,0.01537974993698299,0.0034965829690918326,0.7363670408958569,True,0.0,0.5056808382580804,0.5056808382580804,4470.0,2223.0,11211.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,Greedy-Benefit,0.6244546918848795,0.8560975609756095,0.8655172413793101,16.0,0.8,6.0,8.0,1850.0,0.8571428571428571,0.8,0.925,39.375,82.0,107.0,222.87081944609784,115.07639689162636,107.79442255447148,0.002801868335374009,0.0010946659604087472,,,,0.0010949160205200315,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,Greedy-Density-Operational,0.5879155955393572,0.7390243902439023,0.7344827586206895,15.0,0.75,6.0,6.0,1550.0,0.8571428571428571,0.6,0.775,30.2,65.0,75.0,168.92284423849716,84.76076804327825,84.16207619521889,0.003480379448911579,0.0009634590242058039,,,,0.0009637089679017663,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,Greedy-Density-Cycle,0.6058482474437636,0.8121951219512192,0.8034482758620688,16.0,0.8,6.0,8.0,1550.0,0.8571428571428571,0.8,0.775,33.25,70.0,86.0,178.38200337427523,93.34257088297142,85.03943249130381,0.003396352972741274,0.0010408749803900719,,,,0.0010411250405013561,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,4.0023809999693185,4.0023809999693185,0.24614320800174028,0.041586415958590806,4.29011062392965,False,,,,57261.0,15597.0,156210.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,HiGHS-5s,,,,,,,,,,,,,,,,,,,5.019153333967552,5.019153333967552,0.24614320800174028,0.041586415958590806,5.306882957927883,False,,,,57261.0,15597.0,156210.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,5.0
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,HiGHS-15s,0.5982766679920795,0.7024390243902437,0.6827586206896551,14.0,0.7,6.0,6.0,1300.0,0.8571428571428571,0.6,0.65,30.214285714285715,62.0,84.0,129.9450840247831,68.31062635411332,61.634457670669796,0.0046040731165942084,15.844233499956317,15.844233499956317,0.24614320800174028,0.041586415958590806,16.13196312391665,False,0.1742936863219344,0.5982766679920795,0.702552513896823,57261.0,15597.0,156210.0,Time limit reached. (HiGHS Status 13: Time limit reached),0.0,15.0
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,HiGHS-60s,0.7023826173201497,0.948780487804878,0.9448275862068964,18.0,0.9,7.0,9.0,1900.0,1.0,0.9,0.95,37.55555555555556,80.0,102.0,183.77429737218165,95.26850588128845,88.50579149089319,0.0038219850510307057,16.341281582950614,16.341281582950614,0.24614320800174028,0.041586415958590806,16.629011206910945,True,0.0,0.7023826173201497,0.7023826173201497,57261.0,15597.0,156210.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0007,7,150,A4x4_T20_S7,7,20,HiGHS-600s,0.7023826173201497,0.948780487804878,0.9448275862068964,18.0,0.9,7.0,9.0,1900.0,1.0,0.9,0.95,37.55555555555556,80.0,102.0,183.77429737218165,95.26850588128845,88.50579149089319,0.0038219850510307057,16.956256665987894,16.956256665987894,0.24614320800174028,0.041586415958590806,17.243986289948225,True,0.0,0.7023826173201497,0.7023826173201497,57261.0,15597.0,156210.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,Greedy-Benefit,0.4616275291446092,0.6517189835575485,0.6037735849056605,12.0,0.6,11.0,14.0,100.0,0.7333333333333333,0.7368421052631579,0.07142857142857142,41.583333333333336,78.0,97.0,251.16406677827277,125.58203338913637,125.5820333891364,0.0018379521205640185,0.0012056250125169754,,,,0.0012059579603374004,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,Greedy-Density-Operational,0.4017778799464968,0.6831091180866966,0.6533018867924527,13.0,0.65,11.0,14.0,450.0,0.7333333333333333,0.7368421052631579,0.32142857142857145,46.30769230769231,87.0,106.0,288.10597145233316,149.50112944057517,138.60484201175797,0.0013945489498921077,0.0009310420136898756,,,,0.000931291957385838,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,Greedy-Density-Cycle,0.4017778799464968,0.6831091180866966,0.6533018867924527,13.0,0.65,11.0,14.0,450.0,0.7333333333333333,0.7368421052631579,0.32142857142857145,46.30769230769231,87.0,106.0,288.10597145233316,149.50112944057517,138.60484201175797,0.0013945489498921077,0.0009168339893221855,,,,0.0009171250276267529,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.480389125063084,1.480389125063084,0.017452916014008224,0.06949229096062481,1.567334332037717,False,,,,5187.0,2323.0,13262.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,HiGHS-5s,0.5672282385442592,0.7414050822122571,0.6745283018867924,13.0,0.65,14.0,14.0,100.0,0.9333333333333333,0.7368421052631579,0.07142857142857142,41.0,78.0,97.0,229.65932673336079,115.42964894060347,114.22967779275734,0.002469868072037078,1.4746329169720411,1.4746329169720411,0.017452916014008224,0.06949229096062481,1.5615781239466742,True,0.0,0.5672282385442593,0.5672282385442593,5187.0,2323.0,13262.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,5.0
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,HiGHS-15s,0.5672282385442592,0.7414050822122571,0.6745283018867924,13.0,0.65,14.0,14.0,100.0,0.9333333333333333,0.7368421052631579,0.07142857142857142,41.0,78.0,97.0,229.65932673336079,115.42964894060347,114.22967779275734,0.002469868072037078,1.4879125420702621,1.4879125420702621,0.017452916014008224,0.06949229096062481,1.5748577490448952,True,0.0,0.5672282385442593,0.5672282385442593,5187.0,2323.0,13262.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,HiGHS-60s,0.5672282385442592,0.7414050822122571,0.6745283018867924,13.0,0.65,14.0,14.0,100.0,0.9333333333333333,0.7368421052631579,0.07142857142857142,41.0,78.0,97.0,229.65932673336079,115.42964894060347,114.22967779275734,0.002469868072037078,1.5824689998989925,1.5824689998989925,0.017452916014008224,0.06949229096062481,1.6694142068736255,True,0.0,0.5672282385442593,0.5672282385442593,5187.0,2323.0,13262.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0008,8,150,A4x4_T20_S8,8,20,HiGHS-600s,0.5672282385442592,0.7414050822122571,0.6745283018867924,13.0,0.65,14.0,14.0,100.0,0.9333333333333333,0.7368421052631579,0.07142857142857142,41.0,78.0,97.0,229.65932673336079,115.42964894060347,114.22967779275734,0.002469868072037078,1.461728124995716,1.461728124995716,0.017452916014008224,0.06949229096062481,1.548673331970349,True,0.0,0.5672282385442593,0.5672282385442593,5187.0,2323.0,13262.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,Greedy-Benefit,0.49893326703504215,0.6782449725776966,0.7002967359050444,13.0,0.65,10.0,7.0,1100.0,0.5882352941176471,0.875,0.7586206896551724,40.53846153846154,101.0,116.0,214.21192167546067,114.33973858965284,99.87218308580785,0.0023291573276250483,0.0013771250378340483,,,,0.0013773749815300107,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,Greedy-Density-Operational,0.5017999360123715,0.6965265082266912,0.7002967359050443,14.0,0.7,12.0,5.0,1100.0,0.7058823529411765,0.625,0.7586206896551724,35.857142857142854,87.0,102.0,211.58644224896767,111.03605782502733,100.55038442394033,0.002371607229077173,0.0011058750096708536,,,,0.0011061250697821379,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,Greedy-Density-Cycle,0.5017999360123715,0.6965265082266912,0.7002967359050443,14.0,0.7,12.0,5.0,1100.0,0.7058823529411765,0.625,0.7586206896551724,35.857142857142854,87.0,102.0,211.58644224896767,111.03605782502733,100.55038442394033,0.002371607229077173,0.0009305420098826289,,,,0.0009307920699939132,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.911022917018272,1.911022917018272,0.04458887502551079,0.009081416996195912,1.9646932090399787,False,,,,11295.0,4843.0,29066.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,HiGHS-5s,0.5666630688575884,0.7605118829981717,0.7448071216617208,14.0,0.7,13.0,7.0,850.0,0.7647058823529411,0.875,0.5862068965517241,38.857142857142854,93.0,113.0,222.40246676570655,116.65278061848058,105.749686147226,0.0025479171930882795,1.9233430000022054,1.9233430000022054,0.04458887502551079,0.009081416996195912,1.977013292023912,True,0.0,0.5666630688575885,0.5666630688575885,11295.0,4843.0,29066.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,5.0
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,HiGHS-15s,0.5666630688575884,0.7605118829981717,0.7448071216617208,14.0,0.7,13.0,7.0,850.0,0.7647058823529411,0.875,0.5862068965517241,38.857142857142854,93.0,113.0,222.40246676570655,116.65278061848058,105.749686147226,0.0025479171930882795,1.9269055840559304,1.9269055840559304,0.04458887502551079,0.009081416996195912,1.980575876077637,True,0.0,0.5666630688575885,0.5666630688575885,11295.0,4843.0,29066.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,HiGHS-60s,0.5666630688575884,0.7605118829981717,0.7448071216617208,14.0,0.7,13.0,7.0,850.0,0.7647058823529411,0.875,0.5862068965517241,38.857142857142854,93.0,113.0,222.40246676570655,116.65278061848058,105.749686147226,0.0025479171930882795,1.9845137919764966,1.9845137919764966,0.04458887502551079,0.009081416996195912,2.0381840839982033,True,0.0,0.5666630688575885,0.5666630688575885,11295.0,4843.0,29066.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0009,9,150,A4x4_T20_S9,9,20,HiGHS-600s,0.5666630688575884,0.7605118829981717,0.7448071216617208,14.0,0.7,13.0,7.0,850.0,0.7647058823529411,0.875,0.5862068965517241,38.857142857142854,93.0,113.0,222.40246676570655,116.65278061848058,105.749686147226,0.0025479171930882795,1.9607845830032602,1.9607845830032602,0.04458887502551079,0.009081416996195912,2.014454875024967,True,0.0,0.5666630688575885,0.5666630688575885,11295.0,4843.0,29066.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,Greedy-Benefit,0.4787438180864308,0.7226277372262774,0.7471264367816092,15.0,0.75,9.0,16.0,1250.0,0.6428571428571429,0.7272727272727273,1.0,43.4,83.0,90.0,200.61793081273788,109.29538116032207,91.32254965241579,0.0023863461064868776,0.0013183749979361892,,,,0.001318583032116294,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,Greedy-Density-Operational,0.4925106747112438,0.7503649635036498,0.7448275862068966,15.0,0.75,11.0,16.0,900.0,0.7857142857142857,0.7272727272727273,0.72,39.733333333333334,81.0,103.0,210.49150200753502,106.1693960151214,104.32210599241363,0.002339812629079977,0.0009955000132322311,,,,0.000995666952803731,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,Greedy-Density-Cycle,0.4925106747112438,0.7503649635036498,0.7448275862068966,15.0,0.75,11.0,16.0,900.0,0.7857142857142857,0.7272727272727273,0.72,39.733333333333334,81.0,103.0,210.49150200753502,106.1693960151214,104.32210599241363,0.002339812629079977,0.000998334027826786,,,,0.0009986249497160316,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,HiGHS-1s,,,,,,,,,,,,,,,,,,,1.1870168329915032,1.1870168329915032,0.017841125023551285,0.003952707978896797,1.2088106659939513,False,,,,4908.0,2216.0,12532.0,Time limit reached. (HiGHS Status 13: model_status is Time limit reached; primal_status is At lower/fixed bound),,1.0
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,HiGHS-5s,0.5519342707212379,0.8613138686131387,0.8620689655172413,17.0,0.85,13.0,17.0,1250.0,0.9285714285714286,0.7727272727272727,1.0,46.35294117647059,83.0,98.0,234.14389365188893,126.27871518301505,107.86517846887384,0.0023572439242930702,1.190059999935329,1.190059999935329,0.017841125023551285,0.003952707978896797,1.211853832937777,True,0.0,0.5519342707212379,0.5519342707212379,4908.0,2216.0,12532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,5.0
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,HiGHS-15s,0.5519342707212379,0.8613138686131387,0.8620689655172413,17.0,0.85,13.0,17.0,1250.0,0.9285714285714286,0.7727272727272727,1.0,46.35294117647059,83.0,98.0,234.14389365188893,126.27871518301505,107.86517846887384,0.0023572439242930702,1.2951486670644954,1.2951486670644954,0.017841125023551285,0.003952707978896797,1.3169425000669435,True,0.0,0.5519342707212379,0.5519342707212379,4908.0,2216.0,12532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,15.0
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,HiGHS-60s,0.5519342707212379,0.8613138686131387,0.8620689655172413,17.0,0.85,13.0,17.0,1250.0,0.9285714285714286,0.7727272727272727,1.0,46.35294117647059,83.0,98.0,234.14389365188893,126.27871518301505,107.86517846887384,0.0023572439242930702,1.1881959999445826,1.1881959999445826,0.017841125023551285,0.003952707978896797,1.2099898329470307,True,0.0,0.5519342707212379,0.5519342707212379,4908.0,2216.0,12532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,60.0
20260731_124647-0400,20260731_124647-0400-0010,10,150,A4x4_T20_S10,10,20,HiGHS-600s,0.5519342707212379,0.8613138686131387,0.8620689655172413,17.0,0.85,13.0,17.0,1250.0,0.9285714285714286,0.7727272727272727,1.0,46.35294117647059,83.0,98.0,234.14389365188893,126.27871518301505,107.86517846887384,0.0023572439242930702,1.1826640840154141,1.1826640840154141,0.017841125023551285,0.003952707978896797,1.2044579170178622,True,0.0,0.5519342707212379,0.5519342707212379,4908.0,2216.0,12532.0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0,600.0
20260731_124647-0400,20260731_124647-0400-0011,11,150,A4x4_T20_S11,11,20,Greedy-Benefit,0.36491444504371184,0.5191815856777494,0.5462012320328542,11.0,0.55,11.0,6.0,1600.0,0.44,0.6666666666666666,0.6530612244897959,44.54545454545455,81.0,103.0,231.308174175673,119.21578986000519,112.09238431566781,0.0015776115407256125,0.0011412500170990825,,,,0.0011414160253480077,False,,,,,,,Constructive heuristic,,
20260731_124647-0400,20260731_124647-0400-0011,11,150,A4x4_T20_S11,11,20,Greedy-Density-Operational,0.3936155733753226,0.5959079283887468,0.6078028747433266,12.0,0.6,14.0,6.0,1600.0,0.56,0.6666666666666666,0.6530612244897959,42.666666666666664,79.0,98.0,233.5761327767055,122.28297479970024,111.29315797700525,0.0016851703497960209,0.0010049999691545963,,,,0.0010052500292658806,False,,,,,,,Constructive heuristic,,
