Scenario,Tasks,Method,Accumulated Benefit,Optimality Gap vs Exact,Physical Completed Tasks,Physical Completion Rate,Positive Benefit Tasks,Positive Benefit Completion Rate,Operationally Relevant Tasks,Operationally Relevant Completion Rate,Average Response Time,Maximum Response Time,Makespan,Productive Time,Active Time,Productive Utilization,Active Utilization,Total Task Flight Time,Total Return Flight Time,Total Flight Time,Total Recovery Time,Operational Cost Proxy,Task Count Std,Task Count Gini,Workload Std,Workload Gini,Runtime sec,Optimal Certified,MIP Gap,Variables,Constraints,Nonzeros,Solver Message
6helos_7areas_T20_S1,20,Greedy,0.630530798226962,0.1535931682491004,16.0,0.8,16.0,0.8,15.0,0.75,31.1875,79.0,100.0,237.83274017213995,376.8237530418636,0.3963879002868999,0.628039588403106,141.83274017213995,124.99101286972363,266.8237530418636,14.0,280.8237530418636,0.4714045207910317,0.08333333333333333,15.242634485461162,0.10398616275600103,0.0007281303405761719,False,,,,,
6helos_7areas_T20_S1,20,Exact-HiGHS,0.7449500341610302,0.0,19.0,0.95,19.0,0.95,19.0,0.95,33.473684210526315,69.0,90.0,256.85513783380736,409.3098998985901,0.4756576626551988,0.7579812961085002,142.8551378338074,134.45476206478276,277.3098998985902,18.0,295.3098998985902,0.3726779962499649,0.04385964912280708,10.582048000508935,0.08226192487315738,83.46316385269165,True,0.0,217540.0,71293.0,581353.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S2,20,Greedy,0.6035749392691796,0.13579998075186,17.0,0.85,17.0,0.85,17.0,0.85,31.823529411764707,62.0,84.0,246.57953795691904,412.9376195745148,0.489245114993887,0.819320673758958,144.57953795691904,144.3580816175958,288.9376195745148,22.0,310.9376195745148,0.8975274678557507,0.16666666666666666,11.437165800735782,0.0925604705547564,0.0005340576171875,False,,,,,
6helos_7areas_T20_S2,20,Exact-HiGHS,0.6984204186830414,2.0665059230859876e-15,19.0,0.95,19.0,0.95,17.0,0.85,34.26315789473684,74.0,100.0,276.6961815762734,461.94131304724306,0.46116030262712226,0.7699021884120718,162.69618157627337,161.24513147096965,323.94131304724306,24.0,347.94131304724306,0.6871842709362768,0.11403508771929823,14.77891240563092,0.10619241592390338,5.53693699836731,True,0.0,34572.0,14891.0,88851.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S3,20,Greedy,0.7394357049044933,0.12693509069418135,20.0,1.0,20.0,1.0,19.0,0.95,28.6,68.0,89.0,250.59037499607908,400.3168636442116,0.4692703651611968,0.7496570480228681,130.59037499607908,129.7264886481325,260.3168636442116,20.0,280.3168636442116,0.7453559924999298,0.08333333333333333,12.061722175276994,0.09927674557969457,0.0003151893615722656,False,,,,,
6helos_7areas_T20_S3,20,Exact-HiGHS,0.8469424174789465,1.3335379827965002e-12,19.0,0.95,19.0,0.95,19.0,0.95,25.894736842105264,61.0,82.0,208.36888396766972,319.3475797836722,0.42351399180420674,0.6490804467147808,94.3688839676697,90.97869581600249,185.3475797836722,20.0,205.3475797836722,0.8975274678557507,0.1491228070175438,13.538184020333347,0.1272839537488172,11.312734127044678,True,0.0,62571.0,22727.0,165012.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S4,20,Greedy,0.6428833073959566,0.19522344042351694,18.0,0.9,18.0,0.9,15.0,0.75,36.388888888888886,76.0,98.0,273.3399986294246,458.87299693237253,0.4648639432473207,0.7803962532863479,165.33999862942463,163.53299830294796,328.8729969323726,22.0,350.8729969323726,0.5773502691896257,0.09259259259259256,15.559727180225652,0.11429656985141001,0.0003840923309326172,False,,,,,
6helos_7areas_T20_S4,20,Exact-HiGHS,0.798834533319752,1.8067445407182853e-15,19.0,0.95,19.0,0.95,17.0,0.85,31.94736842105263,72.0,98.0,245.99313553040375,396.09630897356317,0.4183556726707547,0.673633178526468,131.99313553040375,130.10317344315942,262.09630897356317,20.0,282.09630897356317,0.6871842709362768,0.11403508771929823,15.682927560969032,0.12683869164182804,22.414402961730957,True,0.0,65276.0,22396.0,173458.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S5,20,Greedy,0.5733406377453507,0.18394703453378786,16.0,0.8,16.0,0.8,15.0,0.75,32.6875,66.0,88.0,252.74020318451028,391.41029374230266,0.47867462724339066,0.7413073745119368,156.74020318451028,120.67009055779235,277.41029374230266,18.0,295.41029374230266,0.7453559924999298,0.14583333333333334,11.171069974918899,0.09048542380874187,0.0003609657287597656,False,,,,,
6helos_7areas_T20_S5,20,Exact-HiGHS,0.7025777271917645,-1.5802138064677473e-16,18.0,0.9,18.0,0.9,17.0,0.85,31.833333333333332,71.0,86.0,252.3608185743062,410.88588761285666,0.4890713538261748,0.7962904798698772,144.3608185743062,140.5250690385505,284.88588761285666,18.0,302.88588761285666,0.816496580927726,0.14814814814814822,9.279214250666683,0.07298830678098274,10.935264825820923,True,0.0,50145.0,20008.0,130453.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S6,20,Greedy,0.610492328331093,0.12162361077240728,16.0,0.8,16.0,0.8,16.0,0.8,33.0625,79.0,106.0,258.3385814481222,422.6172450846025,0.40619273812597834,0.6644925237179284,162.33858144812223,142.27866363648022,304.6172450846025,22.0,326.6172450846025,0.4714045207910317,0.08333333333333333,15.715113066341294,0.11419345580921474,0.00038695335388183594,False,,,,,
6helos_7areas_T20_S6,20,Exact-HiGHS,0.6950236092614477,1.5287012130352496e-13,17.0,0.85,17.0,0.85,16.0,0.8,33.529411764705884,83.0,106.0,244.7685067257509,397.3405323620369,0.38485614265055174,0.6247492647201839,142.7685067257509,130.57202563628599,273.3405323620369,22.0,295.3405323620369,0.6871842709362768,0.12745098039215685,21.737822860921227,0.1731852440257602,4.013829946517944,True,0.0,18771.0,8822.0,47517.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S7,20,Greedy,0.7211859936102161,0.11006002056569314,19.0,0.95,19.0,0.95,19.0,0.95,29.68421052631579,56.0,73.0,237.4071599292187,355.5721210903523,0.5420254792904536,0.8118084956400737,123.4071599292187,104.16496116113365,227.57212109035234,14.0,241.57212109035234,0.3726779962499649,0.04385964912280708,8.113071387673198,0.07245165121453301,0.0004291534423828125,False,,,,,
6helos_7areas_T20_S7,20,Exact-HiGHS,0.8103759919501989,0.0,20.0,1.0,20.0,1.0,20.0,1.0,29.25,51.0,69.0,240.79452395436456,366.29976268083846,0.5816292849139241,0.8847820354609625,120.79452395436456,111.50523872647388,232.29976268083846,14.0,246.29976268083846,0.7453559924999299,0.1166666666666667,6.698191058432386,0.05399798265343329,156.64052724838257,True,0.0,374598.0,94130.0,1029690.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S8,20,Greedy,0.6674599040373201,0.10221232490693197,16.0,0.8,16.0,0.8,15.0,0.75,34.8125,83.0,107.0,265.7613863933297,424.6008247961715,0.41395854578400265,0.6613720012401425,169.7613863933297,140.83943840284178,310.6008247961715,18.0,328.6008247961715,0.4714045207910317,0.08333333333333333,19.81902136729602,0.15121603114295526,0.0003829002380371094,False,,,,,
6helos_7areas_T20_S8,20,Exact-HiGHS,0.743449617937926,-1.493339962571417e-16,18.0,0.9,18.0,0.9,17.0,0.85,35.0,90.0,117.0,275.06751465022853,448.78051347359985,0.391834066453317,0.6392884807316237,167.06751465022856,153.7129988233713,320.78051347359985,20.0,340.78051347359985,0.0,0.0,18.808870139409397,0.12518056328561103,6.992544174194336,True,0.0,48124.0,21072.0,123326.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S9,20,Greedy,0.5930577064611344,0.13487275997416948,16.0,0.8,16.0,0.8,15.0,0.75,32.4375,68.0,91.0,235.87258516198642,385.5014639011194,0.4320010717252499,0.7060466371815374,139.87258516198642,129.62887873913297,269.5014639011194,20.0,289.5014639011194,0.7453559924999298,0.14583333333333334,12.771122842267596,0.10453459186059384,0.00038504600524902344,False,,,,,
6helos_7areas_T20_S9,20,Exact-HiGHS,0.6855150075304843,1.6195459069884558e-16,16.0,0.8,16.0,0.8,16.0,0.8,29.4375,58.0,73.0,220.09182992736817,355.19668521318323,0.5024927623912515,0.8109513361031581,124.09182992736818,119.10485528581508,243.19668521318326,16.0,259.1966852131833,0.9428090415820634,0.16666666666666666,6.838963206271854,0.059749368982574914,18.333688020706177,True,0.0,59378.0,23559.0,154601.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S10,20,Greedy,0.5982276208423541,0.11725602707145717,18.0,0.9,18.0,0.9,16.0,0.8,39.77777777777778,71.0,87.0,275.4760402873578,434.39459489543054,0.5277318779451299,0.8321735534395222,167.47604028735785,136.91855460807272,304.3945948954306,22.0,326.3945948954306,0.5773502691896257,0.09259259259259256,9.060228604078986,0.0695614305820591,0.0003750324249267578,False,,,,,
6helos_7areas_T20_S10,20,Exact-HiGHS,0.6776909717748675,4.423258227326258e-15,19.0,0.95,19.0,0.95,16.0,0.8,37.0,77.0,98.0,277.30839798147645,459.0748119352014,0.4716129217372048,0.7807394760802745,163.30839798147645,157.76641395372496,321.0748119352014,24.0,345.0748119352014,0.8975274678557507,0.1315789473684211,15.247046605150228,0.11013652843347514,6.306882858276367,True,0.0,32526.0,14501.0,83103.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S11,20,Greedy,0.6443025543021085,0.0700221172693083,17.0,0.85,17.0,0.85,16.0,0.8,33.470588235294116,84.0,107.0,260.7008317793384,436.7951068516888,0.4060760619615863,0.6803662100493595,158.70083177933842,156.0942750723504,314.79510685168884,20.0,334.79510685168884,0.3726779962499649,0.049019607843137226,19.461848349535664,0.14927335314656945,0.0003180503845214844,False,,,,,
6helos_7areas_T20_S11,20,Exact-HiGHS,0.692814922017548,-1.602481397762152e-16,17.0,0.85,17.0,0.85,16.0,0.8,30.529411764705884,74.0,98.0,234.93854956687372,383.1687779387717,0.39955535640624784,0.6516475815285233,132.93854956687372,128.230228371898,261.1687779387717,20.0,281.1687779387717,0.6871842709362768,0.12745098039215685,17.051356716169742,0.13946903116624298,2.7947938442230225,True,0.0,23768.0,11253.0,60077.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S12,20,Greedy,0.6137401178571147,0.2064841678132445,18.0,0.9,18.0,0.9,17.0,0.85,37.111111111111114,90.0,113.0,274.5430031968595,458.4861035914898,0.40493068318120873,0.6762331911378905,166.5430031968595,161.94310039463028,328.4861035914898,22.0,350.4861035914898,0.5773502691896257,0.09259259259259256,16.933152411921135,0.10971249114903436,0.0004038810729980469,False,,,,,
6helos_7areas_T20_S12,20,Exact-HiGHS,0.7734440737820966,0.0,19.0,0.95,19.0,0.95,18.0,0.9,34.1578947368421,77.0,100.0,243.0558903732606,380.0594621889029,0.405093150622101,0.6334324369815049,129.0558903732606,119.00357181564226,248.05946218890287,18.0,266.0594621889029,1.0671873729054748,0.18421052631578952,15.933700711503706,0.12554728686440786,29.719226121902466,True,0.0,126498.0,47785.0,331735.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S13,20,Greedy,0.5879210269504046,0.2323443938839766,18.0,0.9,18.0,0.9,16.0,0.8,34.888888888888886,71.0,95.0,255.29493274409228,402.9347307165564,0.44788584691946015,0.7069030363448358,147.29493274409228,125.6397979724641,272.9347307165564,22.0,294.9347307165564,0.816496580927726,0.14814814814814822,12.665743236897487,0.09724251889312245,0.00039005279541015625,False,,,,,
6helos_7areas_T20_S13,20,Exact-HiGHS,0.7658656072675724,0.0,18.0,0.9,18.0,0.9,17.0,0.85,27.72222222222222,73.0,100.0,236.35986485864672,377.70538975356004,0.3939331080977445,0.6295089829226,128.35986485864672,123.34552489491331,251.70538975356004,18.0,269.70538975356004,0.816496580927726,0.14814814814814822,18.106317718674397,0.15258907457417692,11.964198112487793,True,0.0,76538.0,30237.0,199403.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S14,20,Greedy,0.5618832973025139,0.18527410669044514,16.0,0.8,16.0,0.8,14.0,0.7,38.5625,79.0,105.0,279.8615715488722,464.33656240639544,0.4442247167442416,0.737042162549834,183.86157154887218,164.47499085752327,348.33656240639544,20.0,368.33656240639544,0.4714045207910317,0.08333333333333333,17.789041960175602,0.1261286708658124,0.0003840923309326172,False,,,,,
6helos_7areas_T20_S14,20,Exact-HiGHS,0.6896593098570225,1.6098137279627582e-16,18.0,0.9,18.0,0.9,16.0,0.8,35.44444444444444,78.0,104.0,263.4941722403737,428.57181084015895,0.42226630166726553,0.6868137994233317,155.49417224037373,145.07763859978522,300.57181084015895,20.0,320.57181084015895,0.5773502691896257,0.09259259259259256,17.659588184739025,0.12723590796254847,6.39241099357605,True,0.0,67530.0,27848.0,174768.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S15,20,Greedy,0.5782228477910613,0.16000830189243748,17.0,0.85,17.0,0.85,14.0,0.7,35.529411764705884,71.0,89.0,280.93737375881045,466.2260633576135,0.5260999508591956,0.8730825156509616,178.93737375881045,163.28868959880302,342.2260633576135,22.0,364.2260633576135,0.3726779962499649,0.049019607843137226,9.2508115911496,0.06393366232848985,0.00045299530029296875,False,,,,,
6helos_7areas_T20_S15,20,Exact-HiGHS,0.688367336360292,-1.6128351331941542e-16,19.0,0.95,19.0,0.95,16.0,0.8,35.1578947368421,75.0,98.0,276.97347665290795,462.67155638787574,0.47104332764099993,0.7868563884147547,162.97347665290795,161.69807973496776,324.67155638787574,24.0,348.67155638787574,0.3726779962499649,0.04385964912280708,14.880735030610724,0.10885991150552081,5.488824844360352,True,0.0,46140.0,19651.0,118795.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S16,20,Greedy,0.6147648148088315,0.16360507735651567,19.0,0.95,19.0,0.95,18.0,0.9,37.73684210526316,85.0,106.0,297.6332534797439,440.7182725793299,0.46797681364739613,0.6929532587725312,183.63325347974393,121.08501909958598,304.7182725793299,22.0,326.7182725793299,1.0671873729054748,0.18421052631578952,15.877300159967337,0.11238219718369831,0.0003859996795654297,False,,,,,
6helos_7areas_T20_S16,20,Exact-HiGHS,0.7350173921020761,0.0,19.0,0.95,19.0,0.95,19.0,0.95,32.63157894736842,78.0,99.0,257.2970315530314,419.90086170089336,0.43315998577951415,0.7069038075772616,143.29703155303142,140.60383014786197,283.9008617008934,22.0,305.9008617008934,1.0671873729054748,0.18421052631578952,18.188875638552656,0.1444658105725193,17.884954929351807,True,0.0,86194.0,34220.0,224388.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S17,20,Greedy,0.5842556028142796,0.21590553755553993,16.0,0.8,16.0,0.8,16.0,0.8,30.125,73.0,90.0,238.5023012200273,376.7548739762582,0.44167092818523573,0.6976942110671448,142.5023012200273,122.25257275623085,264.7548739762582,16.0,280.7548739762582,0.4714045207910317,0.08333333333333333,14.51319553351964,0.12901659210369557,0.00037980079650878906,False,,,,,
6helos_7areas_T20_S17,20,Exact-HiGHS,0.7451342035917807,2.3839421554367637e-15,19.0,0.95,19.0,0.95,19.0,0.95,30.157894736842106,63.0,83.0,239.82550467025692,368.20210879725266,0.4815773186149737,0.7393616642515114,125.82550467025692,110.37660412699574,236.20210879725266,18.0,254.20210879725266,0.3726779962499649,0.04385964912280708,13.60389435981561,0.12359768717323509,19.89557719230652,True,0.0,108907.0,43011.0,283736.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S18,20,Greedy,0.6465156453690739,0.15805378789064856,18.0,0.9,18.0,0.9,16.0,0.8,34.94444444444444,74.0,98.0,274.19864496484047,451.62055542353454,0.4663242261306811,0.7680621690876438,166.19864496484047,153.42191045869407,319.62055542353454,24.0,343.62055542353454,0.5773502691896257,0.09259259259259256,12.264232775137966,0.09016797882758043,0.0004000663757324219,False,,,,,
6helos_7areas_T20_S18,20,Exact-HiGHS,0.767882361213242,0.0,18.0,0.9,18.0,0.9,17.0,0.85,31.833333333333332,76.0,97.0,243.2576859498098,389.51959066570475,0.41796853255981065,0.6692776471919326,135.2576859498098,126.26190471589499,261.51959066570475,20.0,281.51959066570475,0.5773502691896257,0.09259259259259256,15.440417142963915,0.1263238637275156,3.8600571155548096,True,0.0,38410.0,17424.0,97832.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S19,20,Greedy,0.7142529949373441,0.1052285809665016,19.0,0.95,19.0,0.95,17.0,0.85,35.63157894736842,74.0,89.0,269.554639276936,427.3740958749711,0.5047839686834007,0.8003260222377736,155.554639276936,137.81945659803515,293.37409587497115,20.0,313.37409587497115,1.2133516482134197,0.20175438596491224,12.447652502965314,0.09594028184732133,0.00037980079650878906,False,,,,,
6helos_7areas_T20_S19,20,Exact-HiGHS,0.7982519107604664,0.0,19.0,0.95,19.0,0.95,18.0,0.9,33.21052631578947,83.0,104.0,262.5212444326095,415.54867282214366,0.4207071224881562,0.6659433859329226,148.5212444326095,133.0274283895342,281.5486728221437,20.0,301.5486728221437,1.0671873729054748,0.16666666666666666,15.953961230664767,0.11843259195672602,6.043007850646973,True,0.0,49584.0,21289.0,127489.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S20,20,Greedy,0.5582730122494689,0.18397247618093993,16.0,0.8,16.0,0.8,13.0,0.65,33.5,75.0,96.0,256.8479013394838,434.62602607934446,0.44591649538104833,0.7545590730544175,160.84790133948383,157.77812473986063,318.62602607934446,20.0,338.62602607934446,0.7453559924999298,0.14583333333333334,13.817214956166557,0.10468153387619135,0.0003802776336669922,False,,,,,
6helos_7areas_T20_S20,20,Exact-HiGHS,0.6841350272558406,1.6228127202877085e-16,18.0,0.9,18.0,0.9,17.0,0.85,31.055555555555557,66.0,82.0,250.31829229794283,407.13827046038404,0.5087770168657375,0.8275168098788294,142.31829229794283,136.8199781624412,279.13827046038404,20.0,299.13827046038404,0.816496580927726,0.14814814814814822,8.934164539707819,0.07335587595285335,5.592674732208252,True,0.0,33120.0,14709.0,84677.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S21,20,Greedy,0.6679384105001631,0.13404947790237978,18.0,0.9,18.0,0.9,18.0,0.9,30.444444444444443,58.0,78.0,246.29010613330686,370.38295253284883,0.526260910541254,0.79141656524113,138.29010613330686,104.09284639954197,242.38295253284883,20.0,262.38295253284883,0.5773502691896257,0.09259259259259256,11.129754541281072,0.10167584283738688,0.00034809112548828125,False,,,,,
6helos_7areas_T20_S21,20,Exact-HiGHS,0.7713355364486556,2.7347680057629587e-15,20.0,1.0,20.0,1.0,19.0,0.95,32.3,67.0,90.0,263.0271099239992,422.44428143657296,0.4870872405999985,0.7823042248825425,143.02710992399918,137.4171715125738,280.44428143657296,22.0,302.44428143657296,0.9428090415820634,0.15000000000000005,13.165884707400869,0.1020433408075682,22.623289108276367,True,0.0,102802.0,39058.0,269374.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S22,20,Greedy,0.6263936352292092,0.16600046183014738,18.0,0.9,18.0,0.9,18.0,0.9,36.166666666666664,60.0,81.0,265.8675984696523,415.59835150408446,0.5470526717482558,0.8551406409549063,157.8675984696523,127.73075303443214,285.59835150408446,22.0,307.59835150408446,0.816496580927726,0.14814814814814822,5.440653059314435,0.04178494529454172,0.0003819465637207031,False,,,,,
6helos_7areas_T20_S22,20,Exact-HiGHS,0.7510719209794547,-1.4781847032403259e-16,19.0,0.95,19.0,0.95,19.0,0.95,31.42105263157895,58.0,81.0,239.557365390737,384.76368691027653,0.4929163896928745,0.7916948290334908,125.55736539073699,123.20632151953953,248.76368691027653,22.0,270.76368691027653,0.6871842709362768,0.11403508771929823,10.721639635342601,0.09159580659746425,3.1752281188964844,True,0.0,18298.0,8803.0,46117.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S23,20,Greedy,0.7227002115385321,0.17310639370664607,19.0,0.95,19.0,0.95,17.0,0.85,33.78947368421053,80.0,103.0,279.4089719996956,451.0809216914678,0.45211807766941037,0.7299044040315013,165.4089719996956,149.67194969177217,315.0809216914678,22.0,337.0809216914678,0.6871842709362768,0.11403508771929823,16.393829677980392,0.123201456758628,0.00032210350036621094,False,,,,,
6helos_7areas_T20_S23,20,Exact-HiGHS,0.8739941947043458,-1.2702864977275076e-16,19.0,0.95,19.0,0.95,18.0,0.9,27.36842105263158,71.0,94.0,228.3100639452257,362.3437988850479,0.4048050779170668,0.6424535441224253,114.3100639452257,114.0337349398222,228.3437988850479,20.0,248.3437988850479,0.8975274678557507,0.1315789473684211,15.214190010319198,0.12057129092339929,6.609087944030762,True,0.0,80327.0,31327.0,209680.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S24,20,Greedy,0.6458454508422342,0.1535903813460578,18.0,0.9,18.0,0.9,16.0,0.8,32.888888888888886,73.0,94.0,260.2620076539997,419.58767292708694,0.46145746037943214,0.7439497746934166,152.26200765399972,139.3256652730872,291.58767292708694,20.0,311.58767292708694,0.816496580927726,0.14814814814814822,15.30559126760941,0.12389558561997349,0.0003409385681152344,False,,,,,
6helos_7areas_T20_S24,20,Exact-HiGHS,0.763041246942976,2.036996349414088e-15,19.0,0.95,19.0,0.95,18.0,0.9,32.68421052631579,77.0,95.0,258.3096196527323,400.3936838675842,0.453174771320583,0.7024450594168143,144.3096196527323,124.08406421485189,268.3936838675842,18.0,286.3936838675842,0.6871842709362768,0.11403508771929823,12.242883891608455,0.09482855081226409,22.089861154556274,True,0.0,105601.0,41338.0,275491.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S25,20,Greedy,0.5540491595905715,0.18084778068534707,17.0,0.85,17.0,0.85,14.0,0.7,37.35294117647059,78.0,100.0,276.0444808908859,463.64851470366597,0.46007413481814313,0.77274752450611,174.04448089088586,163.60403381278007,337.6485147036659,24.0,361.6485147036659,0.6871842709362768,0.12745098039215685,14.722647149836359,0.10497461780489559,0.0004532337188720703,False,,,,,
6helos_7areas_T20_S25,20,Exact-HiGHS,0.6763689904351587,0.0,17.0,0.85,17.0,0.85,15.0,0.75,34.705882352941174,76.0,100.0,259.1078981006,433.17072645324964,0.4318464968343333,0.721951210755416,157.1078981006,150.06282835264966,307.1707264532497,24.0,331.1707264532497,0.3726779962499649,0.049019607843137226,18.48002249042325,0.13860075610917746,4.545422077178955,True,0.0,48538.0,21194.0,124446.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S26,20,Greedy,0.7265661581097224,0.10936181705385126,20.0,1.0,20.0,1.0,19.0,0.95,31.2,63.0,78.0,261.092276513152,392.0689687761246,0.5578894797289573,0.8377542067865911,141.092276513152,110.97669226297263,252.06896877612462,20.0,272.0689687761246,0.4714045207910317,0.06666666666666672,6.765170858365322,0.05831833681606099,0.0003719329833984375,False,,,,,
6helos_7areas_T20_S26,20,Exact-HiGHS,0.8157815059155769,1.360931838457307e-16,19.0,0.95,19.0,0.95,19.0,0.95,27.0,51.0,69.0,211.26485017704437,323.54614155193264,0.5103015704759526,0.7815124192075668,97.26485017704435,94.28129137488827,191.54614155193264,18.0,209.54614155193264,0.6871842709362768,0.11403508771929823,9.32851606591311,0.09586828428252343,11.705101013183594,True,0.0,57314.0,23166.0,148802.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S27,20,Greedy,0.6122284674492247,0.18142035445213195,16.0,0.8,16.0,0.8,15.0,0.75,35.0,81.0,108.0,269.91879178407726,410.9550516447583,0.41654134534579823,0.6341898945135159,173.91879178407723,123.0362598606811,296.9550516447583,18.0,314.9550516447583,0.7453559924999298,0.14583333333333334,19.864979972293924,0.15752165079049352,0.0003409385681152344,False,,,,,
6helos_7areas_T20_S27,20,Exact-HiGHS,0.7479155764212144,4.275434897094361e-12,19.0,0.95,19.0,0.95,18.0,0.9,33.68421052631579,84.0,108.0,275.9266984141467,430.1939062948874,0.4258128061946708,0.6638794850229744,161.9266984141467,134.26720788074073,296.1939062948874,20.0,316.1939062948874,0.8975274678557507,0.1315789473684211,15.79246740832136,0.10027403801805986,30.288447856903076,True,0.0,142279.0,52345.0,374518.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S28,20,Greedy,0.6135548611182335,0.12051860391572064,15.0,0.75,15.0,0.75,15.0,0.75,29.6,68.0,92.0,221.1990136752095,333.98635222538974,0.40072285086088677,0.6050477395387496,131.1990136752095,96.78733855018024,227.98635222538974,16.0,243.98635222538974,0.9574271077563381,0.2111111111111111,16.863809806858796,0.15164968797304393,0.0003829002380371094,False,,,,,
6helos_7areas_T20_S28,20,Exact-HiGHS,0.69763256374719,-1.5914151407466158e-16,18.0,0.9,18.0,0.9,17.0,0.85,30.444444444444443,74.0,98.0,253.6709650965051,397.42577947662403,0.4314132059464373,0.6758941827833742,145.6709650965051,125.75481438011893,271.42577947662403,18.0,289.42577947662403,0.5773502691896257,0.09259259259259256,15.341888094506011,0.1244459522742245,15.469707012176514,True,0.0,96936.0,34657.0,256177.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S29,20,Greedy,0.6482435712359351,0.12561240654439443,17.0,0.85,17.0,0.85,15.0,0.75,36.8235294117647,82.0,106.0,263.2505248666786,439.80013715794445,0.4139159196016959,0.6915096496194095,161.2505248666786,158.54961229126587,319.8001371579445,18.0,337.8001371579445,0.8975274678557507,0.14705882352941183,18.222248871784867,0.1387056220744737,0.0004191398620605469,False,,,,,
6helos_7areas_T20_S29,20,Exact-HiGHS,0.7413686745874989,0.0,18.0,0.9,18.0,0.9,18.0,0.9,31.22222222222222,69.0,87.0,243.00485480383009,385.4859173115304,0.4655265417697894,0.7384787687960352,135.00485480383009,126.4810625077003,261.4859173115304,16.0,277.4859173115304,0.0,0.0,9.396065557859755,0.07295687484291946,6.580901861190796,True,0.0,67281.0,29155.0,172714.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T20_S30,20,Greedy,0.6679063045180275,0.16537384235826386,19.0,0.95,19.0,0.95,17.0,0.85,36.63157894736842,84.0,105.0,283.7319061742616,473.4236356417079,0.4503681050385105,0.7514660883201713,169.7319061742616,167.6917294674463,337.4236356417079,22.0,359.4236356417079,0.6871842709362768,0.11403508771929823,15.501729450342712,0.1098803765494063,0.0003650188446044922,False,,,,,
6helos_7areas_T20_S30,20,Exact-HiGHS,0.8002460723316032,1.5954548512796096e-14,20.0,1.0,20.0,1.0,18.0,0.9,33.05,73.0,94.0,278.05626240522736,445.422838785557,0.4930075574560769,0.7897568063573706,158.05626240522733,145.36657638032963,303.42283878555696,22.0,325.42283878555696,0.4714045207910317,0.06666666666666672,12.124458155052224,0.09134958252508296,39.451789140701294,True,0.0,188663.0,66467.0,499548.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
6helos_7areas_T30_S1,30,Greedy,0.49876890688568,0.17991099187905765,21.0,0.7,21.0,0.7,19.0,0.6333333333333333,38.285714285714285,86.0,110.0,319.2747757987906,493.7968607435273,0.48374966030119787,0.7481770617326171,193.27477579879059,156.52208494473672,349.7968607435273,18.0,367.7968607435273,0.5,0.07142857142857147,18.977743899897312,0.12849468530396221,0.0006139278411865234,False,,,,,
